542559, 139.128082, 64.273094
542614, 139.194000, 64.317039
542615, 139.259903, 64.360985
542615, 139.259903, 64.339012
542615, 139.347794, 64.317039
542616, 139.347794, 64.295067
542616, 139.479645, 64.339012
542618, 139.853180, 64.251122
542623, 139.831207, 64.207176
542628, 139.875137, 64.207176
542633, 139.941071, 64.163231
542638, 140.028961, 64.141258
542643, 140.116852, 64.097313
542648, 140.204742, 64.031387
542653, 140.314590, 64.097313
542658, 140.380524, 64.075340
542662, 140.534332, 64.031387
542718, 140.600250, 64.009415
542718, 140.798004, 64.031387
542719, 140.907867, 63.987446
542719, 141.039688, 63.987446
542719, 141.259430, 63.965473
542719, 141.369293, 63.921528
542722, 142.138336, 63.811665
542727, 142.226227, 63.745747
542732, 142.292145, 63.701801
542737, 142.314117, 63.613911
542742, 142.402008, 63.460102
542747, 142.402008, 63.372215
542751, 142.358047, 63.196434
542756, 142.380035, 62.998680
542761, 142.380035, 62.756981
542766, 142.314117, 62.647118
542822, 142.380035, 62.427391
542822, 142.358047, 62.163715
542822, 142.270157, 61.922016
542823, 142.248199, 61.812153
542823, 142.204254, 61.548481
542823, 142.072418, 61.394672
542826, 141.589020, 60.296043
542831, 141.479141, 60.142235
542835, 141.435211, 59.988426
542840, 141.325348, 59.966454
542845, 141.325348, 59.680805
542850, 141.171539, 59.592915
542855, 141.039688, 59.461079
542860, 140.995758, 59.285297
542865, 140.907867, 59.175434
542870, 140.798004, 59.043598
542926, 140.666168, 58.779926
542926, 140.446442, 58.692036
542927, 140.226700, 58.516258
542927, 140.138809, 58.274559
542927, 139.963028, 58.010887
542927, 139.787247, 57.835106
542929, 138.490875, 56.450825
542934, 138.227203, 56.187153
542939, 137.941559, 55.967430
542944, 137.677887, 55.769676
542949, 137.392227, 55.571922
542954, 137.150543, 55.352196
542959, 136.864883, 55.220360
542964, 136.623199, 55.044575
542969, 136.447418, 54.868793
542974, 136.161758, 54.693012
543029, 135.964020, 54.583149
543030, 135.722321, 54.341450
543030, 135.524551, 54.209614
543030, 135.414703, 54.033833
543031, 135.238922, 53.901997
543031, 135.063141, 53.682266
543033, 134.250153, 52.715477
543038, 134.140289, 52.473774
543043, 134.008453, 52.319965
543048, 133.898590, 52.056293
543053, 133.788727, 51.990376
543058, 133.744781, 51.682758
543063, 133.634918, 51.485004
543068, 133.525055, 51.265274
543073, 133.481110, 51.089500
543078, 133.261383, 50.869774
543133, 133.173492, 50.737938
543133, 133.173492, 50.562157
543134, 133.019684, 50.342430
543134, 132.953751, 50.188618
543134, 132.887848, 49.990864
543134, 132.734039, 49.881001
543137, 131.943024, 48.980122
543142, 131.723282, 48.870255
543147, 131.569489, 48.760399
543152, 131.437653, 48.606590
543157, 131.239899, 48.606590
543162, 131.086090, 48.408836
543166, 130.866364, 48.320946
543171, 130.690567, 48.255028
543176, 130.492828, 48.123192
543181, 130.251129, 48.013329
543237, 130.031387, 47.947411
543237, 129.767715, 47.727680
543238, 129.482086, 47.705708
543238, 129.218414, 47.639790
543238, 128.932770, 47.617817
543238, 128.669098, 47.507954
543241, 127.372704, 47.002583
543246, 127.262840, 47.024555
543250, 127.021141, 46.980610
543255, 126.845367, 47.024555
543260, 126.735497, 46.914692
543265, 126.559715, 46.892719
543270, 126.296043, 46.848774
543275, 126.120262, 46.738911
543280, 125.900536, 46.738911
543285, 125.724754, 46.672993
543341, 125.570953, 46.497208
543344, 125.417137, 46.519180
543344, 125.307281, 46.431290
543344, 125.065575, 46.409317
543345, 124.955719, 46.431290
543345, 124.867821, 46.343407
543349, 124.054840, 46.255516
543354, 123.966949, 46.101707
543359, 123.857079, 46.079735
543364, 123.813133, 45.991844
543369, 123.703278, 45.925926
543374, 123.681297, 45.816063
543379, 123.527496, 45.706200
543384, 123.461571, 45.728172
543389, 123.351715, 45.772118
543444, 123.285789, 45.684227
543445, 123.197899, 45.772118
543445, 123.175934, 45.662254
543448, 123.131989, 45.662254
543448, 123.088043, 45.640282
543448, 123.022118, 45.596336
543449, 122.868317, 45.200825
543453, 122.846336, 45.090961
543458, 122.802406, 45.003071
543463, 122.714508, 44.893208
543468, 122.714508, 44.805317
543473, 122.714508, 44.717426
543478, 122.670555, 44.607563
543483, 122.670555, 44.563618
543488, 122.648590, 44.453754
543492, 122.692535, 44.343891
543548, 122.714508, 44.234028
543549, 122.648590, 44.256001
543549, 122.736481, 44.234028
543549, 122.670555, 44.102188
543552, 122.692535, 44.190083
543552, 122.714508, 44.124165
543552, 122.736481, 43.574852
543557, 122.736481, 43.508934
543562, 122.670555, 43.443016
543567, 122.714508, 43.355125
543571, 122.692535, 43.223289
543576, 122.670555, 43.113426
543581, 122.692535, 43.047504
543586, 122.670555, 42.893696
543591, 122.692535, 42.849751
543596, 122.670555, 42.761860
543652, 122.714508, 42.673969
543652, 122.714508, 42.586079
543653, 122.714508, 42.476215
543653, 122.714508, 42.366352
543653, 122.692535, 42.256489
543656, 122.758446, 42.234516
543656, 122.736481, 41.751118
543660, 122.736481, 41.751118
543665, 122.780426, 41.575333
543670, 122.758446, 41.487450
543675, 122.802406, 41.465477
543680, 122.846336, 41.311668
543685, 122.802406, 41.267723
543690, 122.890297, 41.201805
543695, 122.934227, 41.026024
543700, 122.912262, 40.938133
543755, 123.022118, 40.894188
543756, 123.022118, 40.806297
543756, 123.110008, 40.740379
543757, 123.175934, 40.740379
543757, 123.175934, 40.630512
543757, 123.263824, 40.586567
543760, 123.483551, 40.322895
543764, 123.483551, 40.256977
543769, 123.505516, 40.300922
543774, 123.637352, 40.235004
543779, 123.659332, 40.344868
543784, 123.659332, 40.256977
543789, 123.813133, 40.300922
