timestamp,left_angle,right_angle
18714,118.4957504272461,136.87075805664062
18719,118.51773071289062,135.88198852539062
18724,118.4957504272461,135.00306701660156
18729,118.5396957397461,134.01431274414062
18734,118.4518051147461,133.06948852539062
18739,118.4957504272461,132.01480102539062
18744,118.47378540039062,130.93814086914062
18749,118.4518051147461,129.53189086914062
18801,118.4957504272461,128.27944946289062
18808,118.27603912353516,112.9864730834961
18813,118.27603912353516,111.58021545410156
18818,118.2320785522461,110.1300277709961
18823,118.25405883789062,108.7018051147461
18828,118.21011352539062,107.25160217285156
18833,118.18814849853516,105.7354965209961
18838,118.16616821289062,104.41712951660156
18843,118.16616821289062,103.0328598022461
18848,118.16616821289062,101.80238342285156
18853,118.18814849853516,100.3961410522461
18903,118.10025787353516,100.3961410522461
18909,118.12222290039062,83.5870590209961
18917,118.12222290039062,82.2027816772461
18922,118.12222290039062,80.84046936035156
18927,118.07827758789062,79.5221176147461
18932,118.1441879272461,78.48939514160156
18937,118.07827758789062,77.0172348022461
18942,118.07827758789062,75.56703186035156
18947,118.10025787353516,74.0069808959961
18952,118.12222290039062,72.82044982910156
19003,118.10025787353516,71.6339340209961
19011,118.10025787353516,57.19789505004883
19016,118.12222290039062,55.857566833496094
19023,118.10025787353516,54.67103958129883
19028,118.07827758789062,52.12221145629883
19036,118.10025787353516,50.650047302246094
19041,118.07827758789062,49.33168411254883
19046,118.0562973022461,48.013328552246094
19051,118.07827758789062,46.67299270629883
19056,118.1441879272461,45.46449661254883
19106,118.07827758789062,45.46449661254883
19112,118.16616821289062,30.017719268798828
19120,118.12222290039062,28.80922508239746
19125,118.10025787353516,27.315082550048828
19130,118.1441879272461,26.040668487548828
19135,118.10025787353516,24.810199737548828
19140,118.07827758789062,23.49184226989746
19145,118.1441879272461,22.30531883239746
19150,118.16616821289062,21.05287742614746
19155,118.16616821289062,19.822406768798828
19207,118.1441879272461,18.635883331298828
19214,118.25405883789062,14.329243659973145
19219,118.27603912353516,14.395159721374512
19224,118.27603912353516,14.505023002624512
19229,118.27603912353516,14.636859893798828
19234,118.2320785522461,14.878560066223145
19239,118.2320785522461,14.922505378723145
19244,118.25405883789062,15.098286628723145
19249,118.25405883789062,15.493794441223145
19254,118.27603912353516,15.713519096374512
19259,118.16616821289062,16.087055206298828
19309,118.2320785522461,16.087055206298828
19314,118.16616821289062,21.338520050048828
19320,118.18814849853516,22.459125518798828
19328,118.1441879272461,23.096332550048828
19333,118.18814849853516,23.777484893798828
19339,118.18814849853516,24.480609893798828
19345,118.12222290039062,25.86488914489746
19353,118.2320785522461,26.58998680114746
19358,118.12222290039062,27.249164581298828
19410,118.16616821289062,27.996234893798828
19417,118.16616821289062,37.00502395629883
19422,118.2320785522461,38.323387145996094
19427,118.16616821289062,39.66371536254883
19433,118.16616821289062,41.091941833496094
19439,118.1441879272461,43.750633239746094
19447,118.21011352539062,45.00307083129883
19452,118.2320785522461,46.45326232910156
19457,118.25405883789062,47.63978958129883
19462,118.2320785522461,49.02406692504883
19512,118.2320785522461,49.02406692504883
19518,118.21011352539062,64.1192855834961
19523,118.27603912353516,66.9757308959961
19531,118.18814849853516,68.33802795410156
19538,118.18814849853516,69.6344223022461
19543,118.2320785522461,72.2931137084961
19551,118.2320785522461,73.67738342285156
19556,118.25405883789062,75.21546936035156
19561,118.21011352539062,76.4898910522461
19613,118.21011352539062,78.00599670410156
19621,118.2320785522461,93.0353012084961
19626,118.25405883789062,94.1119613647461
19632,118.25405883789062,95.7599105834961
19637,118.2320785522461,98.3746566772461
19645,118.34194946289062,99.78089904785156
19650,118.25405883789062,101.1871566772461
19655,118.3199691772461,102.59339904785156
19660,118.29800415039062,103.8458480834961
19712,118.3199691772461,105.0763168334961
19720,118.5396957397461,119.4244613647461
19725,118.51773071289062,120.8087387084961
19730,118.4957504272461,122.1051254272461
19735,118.47378540039062,123.40151977539062
19740,118.42984008789062,124.74185180664062
19746,118.56167602539062,126.0382308959961
19751,118.47378540039062,128.65298461914062
19759,118.4957504272461,129.88345336914062
19764,118.4957504272461,131.09194946289062
19815,118.51773071289062,131.09194946289062
19820,118.4957504272461,145.00064086914062
19825,118.4518051147461,147.35171508789062
19834,118.4957504272461,148.53823852539062
19839,118.47378540039062,149.54896545410156
19844,118.4957504272461,150.62564086914062
19849,118.51773071289062,151.63636779785156
19854,118.51773071289062,152.36148071289062
19859,118.4078598022461,152.82290649414062
19865,118.47378540039062,153.06460571289062
19920,118.47378540039062,153.17446899414062
19928,118.5396957397461,149.85659790039062
19933,118.51773071289062,149.43911743164062
19938,118.5396957397461,148.93374633789062
19943,118.47378540039062,148.58218383789062
19948,118.47378540039062,147.92300415039062
19953,118.4957504272461,147.37368774414062
19959,118.47378540039062,146.25308227539062
19964,118.4957504272461,145.74771118164062
20019,118.4957504272461,145.17642211914062
20027,118.29800415039062,138.47476196289062
20032,118.25405883789062,137.74966430664062
20037,118.21011352539062,137.17835998535156
20042,118.27603912353516,136.51919555664062
20047,118.2320785522461,135.86001586914062
20052,118.18814849853516,135.20083618164062
20058,118.18814849853516,133.83853149414062
20063,118.1441879272461,133.26724243164062
20072,118.16616821289062,132.60804748535156
20122,118.16616821289062,131.79507446289062
20127,118.1441879272461,116.8536605834961
20136,118.16616821289062,115.55728149414062
20141,118.10025787353516,114.30482482910156
20146,118.16616821289062,112.8985824584961
20151,118.16616821289062,111.3824691772461
20156,118.1441879272461,109.75648498535156
20161,118.1441879272461,108.3062973022461
20167,118.16616821289062,105.8673324584961
20222,118.12222290039062,104.57093811035156
20230,118.21011352539062,89.67347717285156
20235,118.1441879272461,88.1793441772461
20240,118.12222290039062,86.6852035522461
20245,118.2320785522461,85.32289123535156
20250,118.21011352539062,84.0045394897461
20255,118.1441879272461,82.68617248535156
20260,118.16616821289062,81.3458480834961
20265,118.16616821289062,80.00550842285156
20270,118.12222290039062,78.7530746459961
20275,118.21011352539062,77.45668029785156
20325,118.21011352539062,76.00648498535156
20331,118.12222290039062,61.19691848754883
20339,118.18814849853516,59.79066848754883
20344,118.10025787353516,58.450340270996094
20350,118.12222290039062,55.813621520996094
20356,118.12222290039062,54.69301223754883
20364,118.16616821289062,53.330711364746094
20369,118.16616821289062,51.94643020629883
20374,118.12222290039062,50.584129333496094
20425,118.12222290039062,49.19984817504883
20433,118.12222290039062,34.85170364379883
20438,118.10025787353516,33.709129333496094
20443,118.10025787353516,32.41273880004883
20448,118.1441879272461,31.22621726989746
20453,118.03433227539062,29.951799392700195
20458,118.1441879272461,28.72133445739746
20463,118.07827758789062,27.359027862548828
20468,118.10025787353516,26.084613800048828
20473,118.10025787353516,24.854145050048828
20478,118.10025787353516,23.667621612548828
20528,118.10025787353516,22.459125518798828
20534,118.12222290039062,15.252094268798828
20542,118.10025787353516,15.318012237548828
20547,118.10025787353516,15.471821784973145
20552,118.07827758789062,15.603655815124512
20557,118.12222290039062,15.779438018798828
20562,118.16616821289062,15.889301300048828
20568,118.16616821289062,16.39467430114746
20574,118.07827758789062,16.746232986450195
20629,118.12222290039062,17.44936180114746
20637,118.16616821289062,21.843891143798828
20642,118.21011352539062,22.832660675048828
20648,118.18814849853516,23.360004425048828
20656,118.18814849853516,23.931293487548828
20661,118.1441879272461,24.502582550048828
20666,118.21011352539062,25.095844268798828
20671,118.2320785522461,25.667133331298828
20676,118.16616821289062,26.194477081298828
20728,118.21011352539062,27.490863800048828
20736,118.2320785522461,33.97279739379883
20741,118.18814849853516,34.63197708129883
20747,118.16616821289062,35.994285583496094
20755,118.16616821289062,36.96107864379883
20760,118.1441879272461,38.08168411254883
20765,118.21011352539062,39.33412551879883
20770,118.1441879272461,40.784324645996094
20775,118.25405883789062,42.21254348754883
20830,118.25405883789062,43.355125427246094
20835,118.4078598022461,58.428367614746094
20840,118.4518051147461,59.68080520629883
20845,118.4518051147461,60.955223083496094
20850,118.47378540039062,62.449363708496094
20855,118.42984008789062,63.76771926879883
20860,118.47378540039062,66.6241683959961
20866,118.4078598022461,68.05238342285156
20874,118.4518051147461,69.1070785522461
20879,118.47378540039062,70.77699279785156
20930,118.47378540039062,71.9854965209961
20935,118.3639144897461,87.12464904785156
20944,118.38589477539062,88.5528793334961
20949,118.3199691772461,89.98109436035156
20954,118.34194946289062,91.2555160522461
20959,118.3639144897461,92.70570373535156
20964,118.38589477539062,93.8922348022461
20969,118.4078598022461,96.6827621459961
20975,118.51773071289062,98.0450668334961
21029,118.4518051147461,99.42933654785156
21038,118.51773071289062,113.7115707397461
21043,118.47378540039062,115.0519027709961
21048,118.51773071289062,116.17251586914062
21053,118.5396957397461,117.4469223022461
21058,118.4518051147461,118.74330139160156
21063,118.5396957397461,120.1495590209961
21068,118.4957504272461,121.3800277709961
21073,118.4957504272461,123.84097290039062
21079,118.51773071289062,125.2472152709961
21130,118.51773071289062,126.41177368164062
21137,118.51773071289062,138.10122680664062
21142,118.5396957397461,139.22183227539062
21147,118.4957504272461,140.25454711914062
21152,118.51773071289062,141.08950805664062
21157,118.4957504272461,141.81460571289062
21162,118.4957504272461,142.64956665039062
21167,118.56167602539062,143.41860961914062
21172,118.60562133789062,144.18765258789062
21177,118.51773071289062,144.80287170410156
21232,118.51773071289062,145.70376586914062
21237,118.5396957397461,145.52798461914062
21246,118.47378540039062,144.89076232910156
21251,118.56167602539062,143.52847290039062
21257,118.51773071289062,142.69351196289062
21266,118.47378540039062,141.94644165039062
21271,118.47378540039062,141.13345336914062
21276,118.4957504272461,140.34243774414062
21281,118.5396957397461,139.37564086914062
21332,118.5396957397461,138.40884399414062
21340,118.4957504272461,126.98306274414062
21345,118.51773071289062,126.01626586914062
21350,118.51773071289062,124.96157836914062
21355,118.51773071289062,123.92886352539062
21360,118.4957504272461,122.8521957397461
21365,118.51773071289062,121.7755355834961
21370,118.51773071289062,120.56704711914062
21375,118.5396957397461,119.0728988647461
21380,118.5396957397461,117.5787582397461
21432,118.4957504272461,114.8541488647461
21439,118.56167602539062,101.0772933959961
21444,118.4957504272461,99.60511779785156
21449,118.4078598022461,98.1329574584961
21454,118.51773071289062,96.7926254272461
21459,118.4518051147461,95.3863754272461
21464,118.3639144897461,94.0240707397461
21469,118.3639144897461,92.61781311035156
21474,118.34194946289062,91.4312973022461
21479,118.29800415039062,90.26673889160156
21484,118.27603912353516,88.9923324584961
21534,118.27603912353516,87.45423889160156
21540,118.18814849853516,72.68861389160156
21548,118.18814849853516,71.3482894897461
21553,118.25405883789062,70.0738754272461
21558,118.2320785522461,68.86537170410156
21563,118.12222290039062,67.6349105834961
21568,118.16616821289062,66.44837951660156
21573,118.18814849853516,65.2398910522461
21578,118.12222290039062,63.98744583129883
21583,118.16616821289062,62.778953552246094
21635,118.16616821289062,60.471824645996094
21642,118.16616821289062,54.58314895629883
21647,118.18814849853516,54.51723098754883
21652,118.21011352539062,54.51723098754883
21657,118.25405883789062,54.64906692504883
21662,118.2320785522461,54.82484817504883
21668,118.18814849853516,55.506004333496094
21674,118.25405883789062,55.945457458496094
21682,118.25405883789062,56.53871536254883
21687,118.25405883789062,57.13197708129883
21737,118.25405883789062,57.703269958496094
21743,118.2320785522461,64.5587387084961
21751,118.25405883789062,65.0860824584961
21756,118.27603912353516,65.56947326660156
21761,118.2320785522461,66.05287170410156
21766,118.29800415039062,66.5143051147461
21771,118.25405883789062,66.9537582397461
21776,118.2320785522461,67.2833480834961
21781,118.27603912353516,67.5909652709961
21786,118.25405883789062,67.83265686035156
21838,118.2320785522461,68.20619201660156
21846,118.18814849853516,80.35707092285156
21851,118.21011352539062,82.92787170410156
21857,118.16616821289062,84.2022933959961
21865,118.12222290039062,85.41078186035156
21870,118.18814849853516,86.6632308959961
21875,118.16616821289062,87.80580139160156
21880,118.16616821289062,89.0362777709961
21885,118.16616821289062,90.13490295410156
21890,118.12222290039062,91.3873519897461
21940,118.12222290039062,92.66175842285156
21946,118.0562973022461,105.7354965209961
21955,118.03433227539062,107.05384826660156
21960,118.0562973022461,108.2184066772461
21965,118.0562973022461,110.3717269897461
21971,118.0562973022461,111.47035217285156
21979,118.0562973022461,112.5250473022461
21984,118.0562973022461,113.6236801147461
21989,118.01236724853516,114.6783676147461
22041,118.03433227539062,116.91957092285156
22049,117.99038696289062,127.26870727539062
22054,117.94644165039062,128.25747680664062
22059,118.01236724853516,129.29019165039062
22064,117.9684066772461,130.34486389160156
22069,118.0562973022461,131.31167602539062
22074,118.01236724853516,133.31118774414062
22080,118.0562973022461,134.23403930664062
22088,117.94644165039062,135.15689086914062
22093,117.99038696289062,136.07974243164062
22148,117.99038696289062,137.00257873535156
22153,118.01236724853516,147.32974243164062
22158,118.01236724853516,148.12075805664062
22163,117.99038696289062,149.02163696289062
22168,117.99038696289062,149.98843383789062
22173,117.9684066772461,150.97720336914062
22178,118.03433227539062,151.52651977539062
22183,117.99038696289062,151.50454711914062
22188,117.9684066772461,150.51577758789062
22194,118.01236724853516,149.50502014160156
22248,118.01236724853516,149.24134826660156
22257,118.10025787353516,143.26480102539062
22262,118.07827758789062,141.63882446289062
22267,118.10025787353516,140.12271118164062
22272,118.10025787353516,138.38687133789062
22277,118.07827758789062,136.67300415039062
22282,118.07827758789062,134.84927368164062
22288,118.12222290039062,131.02603149414062
22297,118.10025787353516,127.26870727539062
22349,118.12222290039062,125.48892211914062
22356,118.10025787353516,106.5484848022461
22361,118.07827758789062,104.92250061035156
22366,118.1441879272461,103.7359848022461
22371,118.2320785522461,102.37367248535156
22376,118.27603912353516,101.0772933959961
22382,118.25405883789062,98.1549301147461
22391,118.29800415039062,95.5621566772461
22397,118.3199691772461,94.3316879272461
22451,118.3199691772461,93.2770004272461
22457,118.29800415039062,78.6212387084961
22465,118.25405883789062,77.3468246459961
22470,118.18814849853516,76.05043029785156
22475,118.21011352539062,74.7760238647461
22480,118.16616821289062,73.43568420410156
22486,118.18814849853516,70.95277404785156
22495,118.12222290039062,68.55775451660156
22501,118.10025787353516,67.4151840209961
22552,118.10025787353516,66.27259826660156
22559,118.07827758789062,55.110496520996094
22564,118.12222290039062,54.12172317504883
22569,118.10025787353516,53.154930114746094
22574,118.12222290039062,52.03432083129883
22579,118.16616821289062,49.96889114379883
22585,118.18814849853516,48.87025451660156
22594,118.16616821289062,46.89271926879883
22600,118.21011352539062,45.947898864746094
22654,118.16616821289062,44.87123489379883
22660,118.12222290039062,34.45619583129883
22668,118.1441879272461,33.577293395996094
22673,118.12222290039062,31.797504425048828
22680,118.12222290039062,30.91860008239746
22688,118.10025787353516,29.995744705200195
22693,118.18814849853516,29.072895050048828
22699,118.12222290039062,27.293109893798828
22755,118.1441879272461,25.38149070739746
22762,118.18814849853516,20.261859893798828
22767,118.12222290039062,20.239887237548828
22772,118.1441879272461,19.514789581298828
22777,118.1441879272461,18.965473175048828
22784,118.21011352539062,19.295063018798828
22792,118.16616821289062,19.86635398864746
22799,118.07827758789062,21.734027862548828
22854,118.0562973022461,24.12904930114746
22862,118.10025787353516,41.66322326660156
22868,118.21011352539062,43.355125427246094
22876,118.16616821289062,44.82728958129883
22881,118.10025787353516,46.343406677246094
22886,118.07827758789062,47.947410583496094
22891,118.12222290039062,51.133445739746094
22898,118.1441879272461,52.53969192504883
22906,118.10025787353516,55.571922302246094
22956,118.1441879272461,55.571922302246094
22962,118.10025787353516,68.9752426147461
22970,118.0562973022461,71.7218246459961
22977,118.07827758789062,73.08412170410156
22985,118.01236724853516,74.4024887084961
22990,118.07827758789062,75.72084045410156
22995,118.0562973022461,77.0172348022461
23000,118.07827758789062,78.24769592285156
23005,118.03433227539062,79.4561996459961
23057,118.0562973022461,81.9610824584961
23065,118.03433227539062,95.5182113647461
23071,117.99038696289062,96.7486801147461
23080,117.99038696289062,99.0558090209961
23086,118.0562973022461,100.2862777709961
23094,118.0562973022461,101.3629379272461
23099,118.0562973022461,102.48353576660156
23104,118.10025787353516,103.6480941772461
23109,118.07827758789062,104.90052795410156
23159,118.07827758789062,106.0870590209961
23165,118.16616821289062,118.34780883789062
23174,118.10025787353516,120.47915649414062
23180,118.18814849853516,121.5558090209961
23189,118.12222290039062,123.5113754272461
23195,118.10025787353516,124.4342269897461
23201,118.1441879272461,125.4669418334961
23208,118.10025787353516,127.40054321289062
23261,118.12222290039062,128.30142211914062
23268,118.07827758789062,138.27700805664062
23274,118.0562973022461,139.22183227539062
23283,118.03433227539062,140.95767211914062
23289,117.9684066772461,141.85855102539062
23297,118.0562973022461,143.61636352539062
23305,118.03433227539062,144.40736389160156
23360,118.0562973022461,145.74771118164062
23367,118.0562973022461,145.19839477539062
23374,118.0562973022461,143.77017211914062
23382,118.10025787353516,140.51821899414062
23388,118.12222290039062,138.71646118164062
23396,118.16616821289062,134.67349243164062
23404,118.07827758789062,132.56410217285156
23411,118.18814849853516,128.27944946289062
23462,118.10025787353516,128.27944946289062
23468,118.10025787353516,103.8019027709961
23476,118.07827758789062,100.04457092285156
23483,118.01236724853516,98.0670394897461
23491,118.03433227539062,94.52943420410156
23498,118.12222290039062,93.1451644897461
23505,118.07827758789062,90.7501449584961
23513,118.07827758789062,89.60755920410156
23563,118.07827758789062,88.3331527709961
23570,118.12222290039062,73.6993637084961
23577,118.18814849853516,72.4908676147461
23585,118.1441879272461,69.9859848022461
23592,118.16616821289062,68.82142639160156
23599,118.16616821289062,66.47035217285156
23607,118.16616821289062,65.41566467285156
23614,118.10025787353516,63.284324645996094
23669,118.16616821289062,63.284324645996094
23676,118.12222290039062,60.186180114746094
23684,118.07827758789062,60.735496520996094
23691,118.10025787353516,61.17494583129883
23699,118.10025787353516,62.22963333129883
23706,118.1441879272461,62.822898864746094
23711,118.07827758789062,63.50404739379883
23718,118.18814849853516,64.9762191772461
23769,118.12222290039062,64.9762191772461
23775,118.4518051147461,72.99623107910156
23783,118.47378540039062,74.2926254272461
23790,118.4957504272461,74.9298324584961
23797,118.42984008789062,76.1163558959961
23805,118.5396957397461,76.7755355834961
23812,118.47378540039062,78.00599670410156
23820,118.4518051147461,78.7091293334961
23870,118.4518051147461,79.6759262084961
23876,118.03433227539062,94.1119613647461
23884,118.07827758789062,95.5401840209961
23892,118.0562973022461,98.0890121459961
23899,118.07827758789062,99.2755355834961
23906,118.07827758789062,101.6705551147461
23914,118.10025787353516,102.8570785522461
23921,118.12222290039062,105.2740707397461
23972,118.07827758789062,105.2740707397461
23979,118.18814849853516,118.65542602539062
23985,118.18814849853516,121.1163558959961
23993,118.16616821289062,122.2809066772461
24001,118.1441879272461,124.54409790039062
24008,118.21011352539062,125.7745590209961
24015,118.2320785522461,128.01577758789062
24023,118.16616821289062,129.22427368164062
24074,118.16616821289062,130.27896118164062
24079,118.1441879272461,141.88050842285156
24088,118.16616821289062,142.89126586914062
24094,118.0562973022461,144.93472290039062
24102,117.99038696289062,145.79165649414062
24110,117.99038696289062,147.61538696289062
24117,117.9684066772461,148.51626586914062
24124,117.99038696289062,150.51577758789062
24175,117.99038696289062,150.51577758789062
